district,isocode,trust_relatives,trust_neighbors,intra_group_trust,inter_group_trust,trust_local_council,export_area,export_pop,exports
NYAMIRA,KEN,1.5,1.5,1.5,1.4375,1.4,0.0,0.0,0.0
NYANDARUA,KEN,2.5,2.0,1.8125,0.8125,1.625,0.011390079999999999,0.00019549999999999995,0.173994854
NYANDO,KEN,1.5,1.0625,0.75,0.75,1.2666666666666666,0.03593660625,0.0005097506249999999,0.40780043249999987
NYERI,KEN,2.5,2.0833333333333335,1.6666666666666667,0.7391304347826086,1.5217391304347827,0.011390080000000002,0.00019550000000000004,0.173994854
RACHUONYO,KEN,1.4375,1.0,0.8125,0.6875,1.125,0.03833238,0.0005437339999999999,0.43498712799999983
SAMBURU,KEN,2.375,2.1875,2.125,1.8125,1.8571428571428572,0.0,0.0,0.0
SIAYA,KEN,1.5625,1.375,1.3125,1.1333333333333333,1.625,0.043991254749999986,0.0006862551250000001,0.46075178706249975
THIKA,KEN,2.125,1.875,1.625,0.8695652173913043,1.7826086956521738,0.02195615525,0.0008467217083333332,0.5067409061666667
TRANS NZOIA,KEN,1.5833333333333333,1.0833333333333333,1.25,0.8260869565217391,1.2380952380952381,0.0781976618333333,0.0016944684166666664,0.534086463
UASIN GISHU,KEN,1.8333333333333333,1.8333333333333333,1.5416666666666667,1.0833333333333333,1.4782608695652173,0.017533056999999998,0.0003774465,0.127652065875
VIHIGA,KEN,1.9375,1.75,1.625,1.8125,0.8125,0.12321550124999997,0.002681550874999999,0.8214570139374999
WAJIR,KEN,2.260869565217391,2.0,1.7826086956521738,0.6521739130434783,0.6956521739130435,0.00037871699999999993,,0.08505629000000002
WEST POKOT,KEN,1.9375,1.75,1.71875,1.4375,1.8928571428571428,0.008054648499999999,0.0001765045,0.0529513545625
Berea,LSO,1.4411764705882353,1.3676470588235294,1.4044117647058822,1.1838235294117647,2.017543859649123,0.0,0.0,0.0
Butha-Buthe,LSO,1.5348837209302326,1.1395348837209303,1.3837209302325582,1.1744186046511629,1.3076923076923077,0.0,0.0,0.0
Leribe,LSO,1.5714285714285714,1.1768707482993197,1.2993197278911566,1.082191780821918,1.7478260869565216,0.0,0.0,0.0
Mafeteng,LSO,1.7986111111111112,1.2222222222222223,1.6527777777777777,1.2777777777777777,1.603448275862069,0.0,0.0,0.0
Maseru,LSO,1.578125,1.1875,1.2760416666666667,1.0785340314136125,1.6324786324786325,0.0,0.0,0.0
Mohale's hoek,LSO,1.7421875,1.2265625,1.5390625,1.25,1.9310344827586208,0.0,0.0,0.0
Mokhotlong,LSO,1.5875,1.225,1.425,1.15,1.9452054794520548,0.0,0.0,0.0
Qacha's nek,LSO,1.828125,1.390625,1.578125,1.2222222222222223,1.574468085106383,0.0,0.0,0.0
Quthing,LSO,2.090909090909091,1.7272727272727273,2.022727272727273,1.6477272727272727,2.0972222222222223,0.0,0.0,0.0
Thaba- Tseka,LSO,1.6041666666666667,1.34375,1.3854166666666667,1.28125,1.8461538461538463,0.0,0.0,0.0
AMBALAVAO,MDG,1.5,1.4,1.2,1.1,1.4,0.324087799,0.020908563999999994,10.45428181
AMBANJA,MDG,2.0625,1.3125,1.4375,1.1875,1.5,0.3228504246875001,0.06942640625,23.606591314437512
AMBATO BOENI,MDG,2.0,1.6666666666666667,1.8333333333333333,1.3333333333333333,2.0,0.32302447166666665,0.08864279100000001,29.89789557583333
AMBATOFINANDRAHANA,MDG,2.0,1.375,1.0,0.5714285714285714,2.125,0.324087799,0.020908563999999994,10.45428181
AMBATOLAMPY,MDG,2.1333333333333333,1.9333333333333333,1.8666666666666667,1.7857142857142858,1.9333333333333333,0.32347548,0.02921035,29.210350039999994
AMBATOMAINTY,MDG,2.2,1.4,1.6,1.5,2.0,0.32318543790000004,0.06055857419999999,22.108751774999995
AMBATONDRAZAKA,MDG,1.4,1.2,1.5,1.0,1.3333333333333333,0.32075048660000005,0.04418888959999999,13.403033448200002
AMBILOBE,MDG,1.9333333333333333,1.4666666666666666,1.4666666666666666,1.3333333333333333,1.6,0.3225232798,0.16708245873333338,51.04696280259999
AMBOASARY ATSIMO,MDG,2.0,1.5263157894736843,1.631578947368421,1.263157894736842,1.4210526315789473,0.32302653463157904,0.01821905857894737,8.181239629947369
AMBOHIDRATRIMO,MDG,2.125,1.7916666666666667,1.6666666666666667,1.6818181818181819,1.4166666666666667,0.3232964264166666,0.03675931295833335,26.91300688466666
AMBOHIMAHASOA,MDG,1.8125,1.0625,0.75,0.5,1.8125,0.3239729891875,0.022465148874999997,13.971044603125002
AMBOSITRA,MDG,2.0,1.3888888888888888,1.3888888888888888,1.1111111111111112,1.5555555555555556,0.32367240755555554,0.032793003777777774,14.79857021111111
AMBOVOMBE,MDG,1.75,1.4642857142857142,1.5,1.3928571428571428,1.3571428571428572,0.32297343000000006,0.01783172,6.954370974999998
AMPANIHY,MDG,2.6875,2.0625,2.125,1.6875,2.125,0.3222009262500001,0.06081966593750001,5.2110629678125
AMPARAFARAVOLA,MDG,1.5,1.3333333333333333,1.3529411764705883,1.2352941176470589,1.8333333333333333,0.32057950038888894,0.04709759088888889,10.816182031333335
ANALALAVA,MDG,2.0,1.875,1.75,1.375,1.625,0.32225556275,0.15120052125,43.907234192125
ANDAPA,MDG,2.375,2.0,2.0,1.875,1.75,0.32403934762500003,0.025494693749999995,8.881167471249999
ANDILAMENA,MDG,1.7,1.6,2.0,1.4444444444444444,2.0,0.32032820850000004,0.0439289489,7.634058189800001
ANDRAMASINA,MDG,2.625,1.625,1.125,0.75,2.0,0.32347548,0.02921035,29.210350040000005
ANJOZOROBE,MDG,2.0,1.5,1.625,1.25,1.625,0.32347548,0.02921035,29.210350040000005
ANKAZOABO SUD,MDG,2.5555555555555554,2.2222222222222223,2.0,1.8888888888888888,1.8888888888888888,0.3234505952222222,0.07475179255555557,19.08626005544444
ANKAZOBE,MDG,2.625,1.75,1.625,1.25,1.5714285714285714,0.32347548,0.02921035,29.210350040000005
ANTALAHA,MDG,2.0625,1.9375,1.8125,1.6875,1.2666666666666666,0.32255700806250004,0.038889537625,17.1108186846875
ANTANANARIVO ATSIMON,MDG,2.347826086956522,2.0416666666666665,1.7826086956521738,1.619047619047619,1.6666666666666667,0.3235265065833333,0.028518534500000012,27.64734435416666
ANTANANARIVO AVARADR,MDG,2.125,1.875,1.875,1.875,1.875,0.32283491262499997,0.03240116325,24.835622670875004
ANTANANARIVO RENIVOH,MDG,1.9855072463768115,1.4927536231884058,1.6176470588235294,1.4328358208955223,1.4393939393939394,0.32344847395652176,0.03324131194202902,27.195019649029017
ANTANIFOTSY,MDG,2.4375,1.8125,1.25,0.9333333333333333,1.625,0.32347548,0.02921035,29.210350039999994
ANTSIRABE I,MDG,2.2,1.15,1.1,0.9,1.5,0.32345062189999996,0.027871527150000002,27.037478402449995
ANTSIRABE II,MDG,2.25,1.9375,1.5,1.0666666666666667,1.7333333333333334,0.32347548,0.02921035,29.210350039999994
ANTSIRANANAI,MDG,1.9285714285714286,1.6071428571428572,1.7142857142857142,1.3214285714285714,1.3333333333333333,0.32287896207142863,0.08763967714285717,30.270123022714284
ANTSOHIHY,MDG,2.125,1.625,1.5,1.125,1.875,0.32420332,0.024372629499999996,7.834502637499998
ARIVONIMAMO,MDG,2.533333333333333,1.7333333333333334,1.5333333333333334,1.1333333333333333,2.066666666666667,0.3235137499375,0.028691488374999997,28.038095775624996
ATSIRANANAII,MDG,1.75,1.375,1.875,0.875,2.0,0.323231995125,0.09861004500000001,31.338485658750002
BEALANANA,MDG,2.0,1.75,1.75,0.875,2.0,0.3222916795,0.058874320249999994,24.980078639250003
BEKILY,MDG,1.4285714285714286,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.7142857142857142,0.32297342999999995,0.01783172,6.954370975000002
BELO TSIRIBIHINA,MDG,2.4285714285714284,2.2857142857142856,1.8571428571428572,1.4285714285714286,0.8,0.322220223,0.13097895385714284,39.84580475957143
BETAFO,MDG,2.2666666666666666,1.6,1.5,0.8571428571428571,1.8,0.32347548,0.02921035,29.210350039999994
BETIOKY SUD,MDG,2.7142857142857144,2.25,2.142857142857143,1.6785714285714286,1.962962962962963,0.3225501042142857,0.04225271778571429,5.995856591571426
BETROKA,MDG,1.875,1.5,1.25,1.125,1.8333333333333333,0.32356405599999993,0.12666524275000002,23.121814728625
FANDRIANA,MDG,1.5294117647058822,1.0,0.7647058823529411,0.47058823529411764,2.235294117647059,0.3239746167647059,0.021924934588235297,12.050128098235293
FARAFANGANA,MDG,2.3333333333333335,1.2222222222222223,1.3333333333333333,1.0,2.25,0.32323204155555557,0.020359834111111107,13.570900282999999
FARATSIHO,MDG,2.1666666666666665,1.5294117647058822,1.0,0.5555555555555556,2.0,0.32347548,0.029210350000000003,29.210350039999994
FENOARIVO BE,MDG,2.25,1.75,1.75,1.375,2.25,0.32350304724999995,0.024290245999999998,18.95733821625
FIANARANTSOA I,MDG,2.04,1.38,1.346938775510204,1.2448979591836735,1.3541666666666667,0.3239898279600004,0.022236849759999986,13.455252726799998
FIANARANTSOA II,MDG,1.75,1.375,1.625,1.4285714285714286,1.625,0.324011259125,0.021946287249999998,12.79879033875
IFANADIANA,MDG,2.0384615384615383,1.8461538461538463,1.5769230769230769,1.2,1.5238095238095237,0.32377570100000014,0.05653310465384612,12.537493633038462
IHOSY,MDG,1.8235294117647058,1.7647058823529411,1.8235294117647058,1.4705882352941178,1.7142857142857142,0.3228660872941176,0.08354123005882352,16.077214606764706
IKALAMAVONY,MDG,2.0,0.6,0.8,0.1,1.5555555555555556,0.3240525398,0.0331403685,11.986932661999997
MAHAJANGA I,MDG,2.0930232558139537,1.558139534883721,1.558139534883721,1.3953488372093024,1.4047619047619047,0.32299212516279086,0.05716766476744186,24.897104586441856
MAHAJANGAII,MDG,2.25,1.375,1.875,1.125,1.125,0.32283389937499996,0.10307769362500001,30.605321049875002
MAHANORO,MDG,1.8571428571428572,1.2857142857142858,1.5714285714285714,0.8571428571428571,1.8571428571428572,0.32275879399999996,0.02431743142857143,16.21981757114286
MAINTIRANO,MDG,1.875,1.375,1.375,1.125,1.75,0.32271953662499997,0.12281016900000001,41.355035008125
MAMPIKONY,MDG,2.375,1.75,1.5,1.125,1.625,0.32110787900000004,0.0885382905,20.749807238500004
MANAKARA,MDG,2.0,1.3888888888888888,1.6111111111111112,1.2777777777777777,1.2352941176470589,0.322557310111111,0.011865999555555555,5.1695739957777755
MANANARA AVARATRA,MDG,1.9375,1.5,1.375,1.0625,1.4666666666666666,0.32277602,0.029885078000000006,18.82760048
MANANDRIANA,MDG,1.875,1.375,1.125,0.875,2.25,0.324087799,0.020908563999999994,10.45428181
MANANJARY,MDG,1.75,1.625,1.625,1.375,1.875,0.32278487087499996,0.025760718125,8.234622716875
MANDRITSARA,MDG,2.0,1.5714285714285714,1.5714285714285714,1.0,2.4285714285714284,0.324219823,0.024867495999999996,7.460248469999998
MANJAKANDRIANA,MDG,1.5,1.4,1.4,1.5,1.4444444444444444,0.32347548,0.029210350000000003,29.21035004
MAROLAMBO,MDG,2.0,1.3333333333333333,1.4444444444444444,1.2222222222222223,1.625,0.32277602,0.029885078000000002,18.82760048
MAROVOAY,MDG,2.08,1.28,1.48,1.0,1.8,0.3232474494000001,0.08808051892000002,30.169095002959992
MIANDRIVAZO,MDG,2.0,1.8333333333333333,1.6666666666666667,1.3333333333333333,1.25,0.32297359900000006,0.10008475533333332,28.518338998333334
MIARINARIVO,MDG,2.0,1.5,1.375,1.375,1.8571428571428572,0.323552019875,0.02817262675,26.865841511250004
MOROMBE,MDG,2.2,2.2,1.6,1.2,1.5,0.3225216866,0.1181204884,30.6681610116
MORONDAVA,MDG,2.5,1.6111111111111112,1.6470588235294117,1.375,0.9230769230769231,0.3224977799444445,0.14651079888888893,47.412321515944434
NOSY VARIKA,MDG,1.8,1.6,1.3,1.3,0.8888888888888888,0.3227639618,0.0259877254,17.0021524438
SAKARAHA,MDG,2.2,1.9,1.8,1.4444444444444444,1.5,0.32261212450000004,0.0128584648,5.0486503597
SAMBAVA,MDG,2.0,1.7142857142857142,2.0,1.8571428571428572,1.25,0.3229345979285715,0.025833707000000004,16.605292457357145
SOANIERANA IVONGO,MDG,1.3,1.2,1.3,0.9,1.4444444444444444,0.32277602,0.029885078000000002,18.82760048
SOAVINANDRIANA,MDG,2.111111111111111,1.7777777777777777,1.6666666666666667,1.5,1.9411764705882353,0.3235094977222222,0.028749139666666663,28.16834624944444
TAOLANARO,MDG,1.7575757575757576,1.1515151515151516,1.2727272727272727,1.0303030303030303,1.393939393939394,0.3230715429090909,0.018241208515151514,7.872865705727269
TOAMASINA I,MDG,1.5957446808510638,1.3043478260869565,1.3695652173913044,1.2391304347826086,1.2790697674418605,0.32279999725531916,0.037099948234042564,20.035994845404257
TOAMASINA II,MDG,1.25,1.125,1.25,0.875,1.375,0.32277602,0.029885078000000002,18.82760048
TOLIARA I,MDG,2.3095238095238093,1.6904761904761905,1.5476190476190477,1.3170731707317074,1.25,0.3225747912857143,0.14087624278571423,45.67763768047619
TOLIARA II,MDG,2.5,2.5,2.5,0.5,1.0,0.32213015850000004,0.1424234695,35.721630812
TSIHOMBE,MDG,2.9,2.2,2.2,1.5,2.3,0.32297343000000006,0.01783172,6.954370975000002
TSIROANOMANDIDY,MDG,2.1538461538461537,1.6923076923076923,1.7692307692307692,1.1538461538461537,1.9166666666666667,0.32331395488461534,0.02806008534615386,24.293403206576915
VANGAINDRANO,MDG,2.5,1.9444444444444444,1.3333333333333333,0.8888888888888888,1.0666666666666667,0.3223659989999999,0.010735679,4.5089855189999986
VAVATENINA,MDG,2.1666666666666665,1.6666666666666667,1.5,1.1111111111111112,1.5,0.32277602,0.029885078000000002,18.82760048
VOHEMAR,MDG,2.125,2.0,2.0,2.0,1.125,0.32211089099999995,0.22116141000000006,66.34841919
VOHIBINANY BRICKAVIL,MDG,2.2222222222222223,1.6666666666666667,1.7777777777777777,1.3333333333333333,1.6470588235294117,0.32281215527777785,0.030564336833333334,17.666823334944443
VOHIPENO,MDG,1.6,1.3,0.9,0.9,1.3,0.32251304670000003,0.0157882247,5.2833096501
VONDROZO,MDG,2.0,1.1666666666666667,1.0,0.8333333333333334,0.6666666666666666,0.3225486378333333,0.04321948233333333,8.394988695833332
Abeïbara,MLI,3.0,2.4285714285714284,2.2857142857142856,2.142857142857143,1.625,0.0,0.0,0.0
Adjelhock,MLI,2.25,2.375,1.75,2.0,1.75,0.0,0.0,0.0
Anderamboukane,MLI,2.6666666666666665,1.3333333333333333,2.1666666666666665,1.1666666666666667,1.0,0.00026896099999999996,5.3306e-05,0.0175910125
Ansongo,MLI,2.888888888888889,2.6666666666666665,2.3333333333333335,1.0,2.2222222222222223,0.0005379219999999998,0.00010661199999999999,0.035182025
Bafoulabé,MLI,2.0,1.5,1.75,1.25,2.5,0.4378197407500001,0.075657192,56.050563142250006
Bamba,MLI,2.625,2.25,2.125,0.875,2.625,0.0005379219999999998,0.00010661199999999999,0.035182025
Banankoro,MLI,2.875,2.25,2.125,1.5,1.75,1.307384919,0.16831218512499996,168.09125745775
Banco,MLI,2.75,2.375,2.375,1.625,2.8125,1.6454151920624998,0.21146452418749992,210.33517939456246
Bandiagara,MLI,3.0,2.875,2.625,1.875,2.2857142857142856,7.67805e-05,0.0,0.004397753125
Barambadougou,MLI,2.4545454545454546,2.0454545454545454,2.227272727272727,1.6363636363636365,1.8095238095238095,0.2388453990000001,0.030023576499999986,22.874215739227264
Baya,MLI,2.1333333333333333,1.6,1.5333333333333334,1.0,2.0,1.0822140928,0.2858819842307692,247.4783675715333
Baye,MLI,3.0,2.5,2.5,2.25,2.1875,0.13499543712499995,0.018087767285714283,14.207858629
Beguéné,MLI,2.5714285714285716,2.142857142857143,2.0,1.4285714285714286,2.2857142857142856,0.9985762005714287,0.15022452833333333,128.26392487842855
Bellen,MLI,2.5,2.125,2.75,1.375,2.0,0.43871140625,0.11335880549999999,56.255132928
Bintagoungou,MLI,2.875,2.25,1.75,1.25,2.375,0.0005488251428571427,0.000106612,0.035182025
Bla,MLI,2.2857142857142856,2.0,1.7142857142857142,1.4285714285714286,2.2857142857142856,1.2438020544285717,0.18664774699999997,159.97860800714287
Boron,MLI,3.0,2.7142857142857144,2.5714285714285716,1.3333333333333333,2.8333333333333335,1.010712235857143,0.16375434814285714,162.99687099800002
Bougouni,MLI,2.75,2.125,2.125,1.5,1.2857142857142858,0.655886125125,0.09644589528571426,84.2008008225
Béma,MLI,2.0,1.0,1.1666666666666667,0.6666666666666666,2.1666666666666665,0.012126380333333334,0.002365546833333334,0.9408107296666667
Commune I,MLI,2.774193548387097,2.2580645161290325,2.3225806451612905,2.129032258064516,2.129032258064516,0.6845085847741935,0.09754451760714282,87.09489762164512
Commune II,MLI,2.8125,1.8125,2.0625,1.9285714285714286,1.8666666666666667,0.9026579037499999,0.19891515607142854,172.9438603769375
Commune III,MLI,2.6,1.6,1.6,1.6,2.0,0.34870988380000006,0.22395597399999997,44.819341300000005
Commune IV,MLI,2.4166666666666665,1.8333333333333333,2.125,1.8333333333333333,1.8636363636363635,0.8996878273749999,0.19874032257142854,172.93154269549999
Commune V,MLI,2.739130434782609,1.9565217391304348,2.391304347826087,2.0434782608695654,1.9090909090909092,0.8382368757391303,0.1430787188421052,117.78814400443476
Commune VI,MLI,2.625,1.9166666666666667,2.2083333333333335,2.0,1.9047619047619047,0.6549373483749998,0.0920496719090909,84.11201193691667
Dabia,MLI,1.5,3.0,3.0,2.0,3.0,1.81413424,0.466127604,466.12759400000004
Dalla,MLI,3.0,2.375,2.25,2.125,3.0,0.000614244,,0.035182025
Diabaly,MLI,2.6666666666666665,2.0,2.5,1.3333333333333333,1.8333333333333333,0.5826436243333334,0.09015603939999998,74.829418352
Diafarabé,MLI,2.875,2.5,2.4375,2.25,1.875,0.000614244,,0.035182025
Diakon,MLI,2.1666666666666665,2.1666666666666665,2.5,1.5,2.6666666666666665,0.012524694000000001,0.0027616370000000004,0.994189262
Diallassagou,MLI,2.875,2.2857142857142856,1.8571428571428572,2.5,2.7142857142857144,0.023121211875,0.0016352875000000002,0.147175881875
Dialloubé,MLI,3.0,3.0,3.0,2.75,2.5,0.0005374635,0.0,0.030784271875
Diamou,MLI,2.4545454545454546,2.3636363636363638,2.090909090909091,1.7272727272727273,2.3636363636363638,0.0047861380000000005,0.0015078009999999998,0.10554607199999998
Diankabou,MLI,3.0,2.8666666666666667,2.6875,2.2666666666666666,2.466666666666667,0.0,0.0,0.0
Dily,MLI,3.0,2.5,2.0,2.125,2.5,0.000614244,,0.035182025
Dinangourou,MLI,3.0,2.875,2.625,1.7142857142857142,2.5,0.0,0.0,0.0
Dioro,MLI,2.857142857142857,2.142857142857143,2.4285714285714284,1.2857142857142858,1.8571428571428572,0.7494195478571429,0.09643066499999998,96.21943464714286
Diédougou,MLI,2.4,1.8666666666666667,2.0,1.6923076923076923,2.642857142857143,1.3930218084,0.19198739342857135,179.17181912499998
Diéma,MLI,2.3846153846153846,2.3076923076923075,2.230769230769231,1.4615384615384615,2.1538461538461537,0.13585706392307692,0.017652249846153847,17.380335147999997
Djenné,MLI,3.0,2.75,2.875,2.625,3.0,0.472558097625,0.179234498,87.15521050937501
Djidiéni,MLI,2.5,1.375,1.625,1.125,2.375,1.525021474375,0.19630668187499997,196.08575475775
Dogo,MLI,2.4285714285714284,2.5714285714285716,2.5714285714285716,1.3333333333333333,2.4285714285714284,1.2437252084285715,0.1866299783333333,159.97358200357144
Dondougou Fakala,MLI,3.0,2.75,2.5,2.5714285714285716,2.7142857142857144,1.7410924429999999,0.22395597399999995,223.95597840000002
Dourou,MLI,2.75,2.625,2.5,2.125,2.875,0.217636555375,0.027994496749999997,27.9944973
Dôgon,MLI,3.0,2.75,2.625,2.375,2.5,0.218126317625,0.037414839,28.025281571875
Fangasso,MLI,2.25,2.125,1.875,1.5,2.5,0.21025642800000005,0.024092777000000006,6.0231943129999985
Fatoma,MLI,2.75,2.375,2.75,2.5,2.625,0.21817401887500001,0.22395597399999997,28.025281571875002
Finkolo,MLI,2.75,2.0,2.1333333333333333,1.5,1.9333333333333333,0.0023984915624999997,0.0005288013125,0.1886093631875
Finkolo-ganadougou,MLI,2.875,1.875,2.125,1.625,1.8571428571428572,0.8708533435000002,0.22395597399999997,111.99558021250002
Fourou,MLI,2.5,1.75,2.125,1.25,2.0,0.217703795625,0.028007823249999998,27.998895053125
Gabéro,MLI,2.375,1.375,1.625,0.5,2.125,0.0005379219999999998,0.00010661199999999999,0.035182025
Gao,MLI,2.764705882352941,1.8235294117647058,1.7647058823529411,1.1176470588235294,1.6666666666666667,0.23257599666666662,0.029946086133333334,29.888942740000008
Garalo,MLI,1.9375,1.875,1.8125,1.6428571428571428,2.375,0.33212633793750007,0.06283630736363635,42.437698134937506
Gavinanè,MLI,2.727272727272727,2.5454545454545454,2.0,1.9090909090909092,2.5454545454545454,0.001641171818181818,0.0013808185,0.11916613518181816
Guegnèka,MLI,2.6875,1.9375,2.0625,1.375,2.5,0.34072634637500004,0.06991114699999998,42.4501223125
Guidimé,MLI,2.0,1.8333333333333333,1.3333333333333333,0.3333333333333333,2.5,0.010437245,0.0023013641666666668,0.8284910516666667
Guéniébé,MLI,3.0,2.375,2.625,1.875,1.5,0.0,0.0,0.0
Haribongo,MLI,2.875,2.625,2.375,0.2857142857142857,2.375,0.00047068174999999985,9.328549999999999e-05,0.030784271875
Kaniogo,MLI,2.75,2.25,2.0,1.5,2.5,1.8050040153749998,0.43585615024999996,435.85614205
Kati,MLI,2.8666666666666667,1.9333333333333333,1.8666666666666667,1.7333333333333334,2.3333333333333335,0.7048101471333333,0.1451776383636363,106.00166474320002
Kayes,MLI,1.25,1.5,1.5,1.5,1.25,0.4539942430000001,0.466127604,116.55828501875
Kidal,MLI,2.5,1.75,1.875,1.875,1.625,0.0,0.0,0.0
Kignan,MLI,2.3333333333333335,1.8,2.1333333333333333,1.7333333333333334,2.357142857142857,0.6974892074000001,0.1224248537272727,89.66039798580002
Kita,MLI,2.4,2.0,2.4,1.8,1.4,0.7136731242,0.17321130375,138.22258873740003
Kita Ouest,MLI,1.8181818181818181,1.6363636363636365,1.8181818181818181,1.0909090909090908,1.8181818181818181,1.6492687858181818,0.4661276040000001,423.7555565477272
Kokry Camp,MLI,2.625,2.375,2.375,1.5,2.75,0.221145178,0.032858139714285715,28.260635628000003
Kolondiéba,MLI,2.0,1.125,1.0,0.875,2.5714285714285716,1.088413118375,0.22395597399999997,139.98567975937502
Konio Marka,MLI,3.0,2.875,3.0,2.857142857142857,2.625,0.012524694000000001,0.0027616370000000004,0.994189262
Konobougou,MLI,2.7142857142857144,2.4285714285714284,2.5714285714285716,1.4285714285714286,2.1666666666666665,1.2438129575714287,0.22395597399999997,159.97860800714287
Koro,MLI,3.0,3.0,2.75,2.142857142857143,2.625,0.0,0.0,0.0
Koubaye,MLI,2.875,1.875,2.25,2.0,1.5,0.00060470375,0.000106612,0.035182025
Koulikoro,MLI,3.0,2.2666666666666666,2.2,1.6666666666666667,1.6666666666666667,1.2777180036666667,0.18971364238461536,164.3053543808
Kouri,MLI,2.25,1.625,1.875,1.4375,2.0714285714285716,0.474636073875,0.09565001633333332,87.14331451825002
Koutiala,MLI,2.875,2.0,2.4375,1.6,1.8666666666666667,0.55979832025,0.09557007724999998,70.39060374212501
Kébila,MLI,2.2,2.066666666666667,2.2,1.2666666666666666,2.230769230769231,1.7459618961333332,0.24010074933333325,240.10075277333328
Kéléya,MLI,2.0,1.25,1.75,1.25,1.875,1.7410924429999999,0.22395597399999995,223.95597840000002
Kéniéba,MLI,2.6,1.8,1.8,0.4,1.8,1.4514302408,0.466127604,372.909111605
Kéréla,MLI,3.0,2.5,2.25,1.875,2.875,1.307384919,0.16831218512499996,168.09125745775
Lanfiala,MLI,2.5,2.375,2.25,1.75,2.75,0.033935283375,0.0026346071250000005,0.330319892375
Logo,MLI,2.6666666666666665,1.5,2.0,1.5,2.6666666666666665,0.5957285391666667,0.11601913033333332,115.08429278133333
Loulouni,MLI,2.125,1.125,1.375,1.25,1.625,0.001367074375,7.012575e-05,0.088637511625
Macina,MLI,2.375,2.125,1.9375,1.375,1.1875,0.44537001943750004,0.07678896293333333,71.3923832318125
Madiakoye,MLI,2.25,2.0,1.625,0.875,2.7142857142857144,0.0004034414999999999,7.9959e-05,0.02638651875
Mafounè,MLI,2.625,2.25,2.625,2.0,2.375,0.21025642800000005,0.024092777000000006,6.0231943129999985
Mahina,MLI,2.7142857142857144,2.4285714285714284,2.142857142857143,2.4285714285714284,2.2857142857142856,1.0374196202857142,0.31100303616666664,266.3787291567143
Mandiakuy,MLI,2.5,2.375,2.25,1.625,2.5,0.21025642800000005,0.024092777000000006,6.0231943129999985
Massatola,MLI,2.7142857142857144,2.142857142857143,2.0,1.1428571428571428,1.5714285714285714,1.7410924429999999,0.22395597399999995,223.95597840000002
Massigui,MLI,2.625,2.125,1.875,1.25,2.25,1.7410924429999999,0.22395597399999995,223.95597840000002
Molobala /Koloningué,MLI,2.875,1.125,1.625,1.5,2.4285714285714284,0.2183381155,0.028148417999999998,28.02528157187501
Mopti,MLI,2.8333333333333335,2.5,2.3333333333333335,2.1666666666666665,2.5,1.1607282953333333,0.14930398266666664,149.3039856
Métoumou,MLI,2.875,2.75,2.75,2.25,1.8571428571428572,0.0,0.0,0.0
N'dodjiga,MLI,3.0,2.857142857142857,2.125,2.5714285714285716,2.857142857142857,1.7410924429999999,0.22395597399999995,223.95597840000002
Nara,MLI,3.0,2.625,2.875,1.875,1.875,0.23302912699999995,0.05964676899999999,58.763043881000016
Niono,MLI,2.4285714285714284,2.142857142857143,2.2857142857142856,1.5714285714285714,2.2857142857142856,0.5416191831428572,0.10283936271428572,99.73290389457144
Nossombougou,MLI,2.4285714285714284,2.2857142857142856,1.8571428571428572,1.8571428571428572,2.0,1.7723960702857142,0.3277438154285714,327.7438136571429
Petaka,MLI,3.0,3.0,2.25,2.2857142857142856,2.2857142857142856,0.0005379219999999998,0.00010661199999999999,0.035182025
Pélengana,MLI,2.4285714285714284,2.0,2.0,1.7142857142857142,2.2857142857142856,1.2437519997142858,0.15999368285714285,159.97358200357144
Sakoïba,MLI,2.5,2.25,2.125,1.75,1.625,1.525021474375,0.19630668187499994,196.08575475775
San,MLI,2.5,2.5,2.5,2.125,1.5714285714285714,0.6546097333750001,0.08435534787499999,84.116561064
Sanando,MLI,2.5714285714285716,2.2857142857142856,2.0,1.7142857142857142,1.8571428571428572,1.2438129575714287,0.22395597399999997,159.97860800714287
Sanankoro Djitoumou,MLI,2.75,2.5,2.125,1.75,2.125,1.7410924429999999,0.22395597399999995,223.95597840000002
Sanankoroba,MLI,2.75,2.0625,2.3125,1.6875,2.6875,1.4147096203124998,0.19410228493333329,181.96863020312497
Sandaré,MLI,2.6666666666666665,2.8333333333333335,1.8333333333333333,1.0,2.6666666666666665,1.741092443,0.22395597399999997,223.95597840000002
Sibi,MLI,2.6,2.1333333333333333,1.7333333333333334,1.2857142857142858,2.2666666666666666,1.8043953337333336,0.4338380533333334,433.83804525333323
Sikasso,MLI,2.4,1.4666666666666666,1.8,1.3333333333333333,1.7333333333333334,0.2331284926666667,0.032216100357142854,29.934112809133335
Soboundou,MLI,2.9411764705882355,2.2941176470588234,1.8823529411764706,1.2352941176470589,2.3529411764705883,0.10283753370588232,0.015008580400000002,13.200784983823537
Sébougou,MLI,2.857142857142857,2.2857142857142856,2.857142857142857,2.142857142857143,2.142857142857143,1.2436374592857145,0.15996855285714284,159.968556
Sébékoro,MLI,1.8571428571428572,1.8571428571428572,2.142857142857143,1.7142857142857142,2.0,1.5550599548571427,0.466127604,399.54296371785716
Ségou,MLI,2.375,2.125,2.375,2.0,1.875,0.8799536723750001,0.1626210494285714,142.262634409375
